"dates","PT","NL","IT","IE","GR","GB","FR","ES","DE","BE"
2007-07-26,0.242150171334498,0.141318975338889,-0.0317467796232382,0.420251072310651,-0.236580111703692,-0.0550300218594659,-0.170490362395979,-0.158113883008419,0.412597102044899,-0.0224123321447294
2007-07-27,0.214418264983283,0.149340000520902,-0.0454868624694975,0.49849377912498,-0.236580111703692,-0.0247943279673398,-0.151961688331175,-0.206021410857583,0.414905351220549,-0.0224123321447293
2007-07-30,0.205158234888871,0.020655591774275,-0.0733017081566757,0.584997625826142,-0.209121444203257,0.0544680845196207,-0.146525785758396,-0.158396987770497,0.414807752053739,-0.0610254764809568
2007-07-31,0.258590254880306,0.0300010513017967,-0.136783413506693,0.593717716055482,-0.209121444203257,0.0850076488358708,-0.148140110347065,-0.611111111111111,0.41833364843694,0.00195216785740015
2007-08-01,0.249009485206144,0.0378301242566119,-0.125929567822331,0.596536107097513,-0.209121444203257,0.116069686472742,-0.245250940342182,-0.611111111111111,0.355659353105491,0.017820659971422
2007-08-02,0.279188665369719,0.0666086641467908,-0.0133974086915888,0.519552526388566,-0.209121444203257,0.0930684438139116,-0.244537834924747,-0.674199862463242,0.33872526113051,-0.123260859391558
2007-08-03,0.275173695878453,0.0748497798558633,-0.0123211206063226,0.489366900024314,-0.209121444203257,0.0780621509530653,-0.197554848287446,-0.686406472983644,0.317939903937322,-0.088836605443371
2007-08-06,0.314613694729937,0.0858091739578679,0.0423946404949485,0.477923319208724,-0.209121444203257,0.028012814039023,-0.16635455730996,-0.686406472983644,0.300945761773627,-0.0745980863706313
2007-08-07,0.349065671099282,0.090377759871225,0.162658614359754,0.4713416893198,-0.209121444203257,-0.00729769778360842,-0.144315021370067,NA,0.246476782501438,-0.0887791159264171
2007-08-08,0.384254694274491,0.101384811503022,0.160461144074973,0.488364308560853,-0.209121444203257,-0.00414952346021313,-0.0980379135678467,NA,0.256074737290344,-0.0512021140209264
2007-08-09,0.380995377428101,0.114164773005912,0.134786794750864,0.554553060437706,-0.209121444203257,-0.0348362362367944,-0.185950193326536,NA,0.289042487580555,-0.0456058373034127
2007-08-10,0.408689420888251,0.116077910528394,0.138043983562644,0.565137739451651,-0.209121444203257,-0.0738212077537229,-0.150555932160034,NA,0.269228988436865,-0.0126314487574947
2007-08-13,0.289283876045206,0.138317520929625,0.146677437096038,0.569669070635008,-0.0877328007929497,-0.0881023883238066,-0.180116339430425,NA,0.272761463079854,-0.0331734470878622
2007-08-14,0.271569515179738,0.160305009896104,0.187435262189138,0.560876594217029,-0.209121444203257,-0.0936817437113737,-0.178755467144784,NA,0.224600541413467,-0.0526056794306317
2007-08-15,0.280397259883929,0.174407215452184,0.454226088952358,0.550779766671882,-0.209121444203257,-0.106522911054876,-0.207794110416863,NA,0.192187014549164,0.0360799652399111
2007-08-16,0.287574871095373,0.26599012416711,0.455985870612462,0.474692885750483,-0.209121444203257,-0.119403052466481,-0.22038285767469,NA,0.115988464320674,0.0565945400326338
2007-08-17,0.287574871095373,0.335025794792286,0.44235400929887,0.460175450068291,-0.209121444203257,-0.0669480912126019,-0.213040739806967,NA,0.121783603268741,-0.0119515391454887
2007-08-20,0.281833085597501,0.330650035633054,0.482556203971374,0.462673266483972,-0.209121444203257,-0.0903526651406967,-0.212745029457765,NA,0.146006274584828,0.122425037614665
2007-08-21,0.273215084369437,0.322328756737299,0.386672647770364,0.422320701729364,-0.0877328007929495,-0.0788778642083785,-0.187426047983458,NA,0.147308613144573,0.26230720963444
2007-08-22,0.300263359275285,NA,0.291153998149107,0.397044707712464,-0.120096115353815,-0.187450338456915,-0.17138553531211,NA,-0.0906625327887985,0.256603608781411
2007-08-23,0.215790478239493,NA,0.30550803348451,0.380424895357111,-0.428746462856272,-0.268518459251466,-0.141945299454038,NA,-0.0273268242517453,0.252821213592465
2007-08-24,0.22000520536338,NA,0.203866742129768,0.350176696427586,-0.700649049745371,-0.268518459251466,-0.101393051300316,NA,-0.0412809397886031,0.227674419939183
2007-08-27,0.248154218564301,NA,0.129541900384532,0.309847337015915,-0.700649049745371,-0.268518459251466,-0.0829320046893431,NA,-0.0820790321752003,0.278176779212038
2007-08-28,0.199739878374863,NA,0.132461757319683,0.270172846580232,-0.700649049745371,-0.312568959439373,-0.0962580980177596,NA,0.0387751874626649,0.351657981000022
2007-08-29,0.210330055270585,-0.23390139393965,0.126870953847622,0.264146867250261,-0.683130051063973,-0.311156855317581,-0.102206957093528,NA,0.0603173604669357,0.263731742171897
2007-08-30,0.14207760735467,-0.227237098510792,0.103589786313061,0.197462423309986,-0.683130051063973,-0.311156855317581,-0.116459056828457,NA,0.0947326232072129,0.290201561536453
2007-08-31,0.133338373166734,-0.225746624474295,0.0780793188034229,0.207716360953389,-0.707106781186548,-0.302684804893267,-0.0820304527666537,NA,0.0745583634896716,0.269214564251385
2007-09-03,0.168879436751975,-0.221357177476602,-0.0373361446525915,0.233638725588454,-1,-0.229678717798874,-0.0404507094898988,NA,0.0149199597488906,0.251893889747599
2007-09-04,0.258661296799324,-0.221357177476602,-0.0129042232382169,0.27475214507423,-1,-0.20513422433446,-0.0485450066351495,NA,0.137529250521362,0.254057324405967
2007-09-05,0.252536082479058,-0.223992449482733,-0.0320753236092756,0.244799434646667,-1,-0.183101426609482,-0.00592680020233573,NA,0.160170655931587,0.242829612194291
2007-09-06,0.236103629882052,-0.223992449482733,-0.0499461595813258,0.33351471073011,-1,-0.1501934669063,0.0325614514989397,NA,0.172028047350982,0.223958877512184
2007-09-07,0.229230872318604,-0.226934349320129,-0.0787623585577992,0.330165463036012,-1,-0.0961184750126699,0.0504006075633537,NA,0.198156209609596,0.189886355104666
2007-09-10,0.21734234763172,-0.248234705637942,-0.20074777000203,0.272420986339702,-1,-0.160807271606006,0.100904867595317,NA,0.149649727617528,0.230953773983977
2007-09-11,0.224338788716449,-0.260623345657842,-0.142648684257211,0.164681826888502,-1,-0.19166821038956,0.0856653812672141,NA,0.147342878500753,0.241995643038594
2007-09-12,0.213155582387631,-0.252324933790095,-0.141703554948693,0.173128798350212,-1,-0.232762516975887,0.0358725767356615,NA,0.155381067041199,0.0956199767708648
2007-09-13,0.238356305584323,-0.348406778402766,-0.155258107438286,0.201778324575748,-1,-0.248214717018929,0.164356323894341,NA,0.152684231678361,0.0903763426433928
2007-09-14,0.21236276678746,-0.368547700964518,-0.201850592613126,0.251985868248208,-1,-0.299936862042866,0.194370292129347,NA,0.16068626096858,0.0612128507343891
2007-09-17,0.238589755605319,-0.368117522688761,-0.221189970208549,0.283101058282264,-1,-0.398367454267717,-0.11702686440974,NA,0.110541150852457,0.0102156650207904
2007-09-18,0.238227380089352,-0.43892285991459,-0.227613182957114,0.278539055974186,-1,-0.369925043577667,-0.0593652982506677,NA,0.207298019833837,0.0102156650207904
2007-09-19,0.249162707874234,-0.57089922571845,-0.263002874526028,0.251854355923552,-1,-0.331537410829201,0.0732032795732386,NA,0.394160195763285,0.0648404928022764
2007-09-20,0.214754412652157,-0.560991407602734,-0.268623454842047,0.27197917875043,-1,-0.370953547079562,0.109554603314244,NA,0.376599003535515,0.0694716574267182
2007-09-21,0.241254509148401,-0.593387776667116,-0.268802510890103,0.257053040482444,-1,-0.270674149080655,0.203971557809048,NA,0.331792214448407,0.101050054841241
2007-09-24,0.248548208842286,-0.634270329256156,-0.276159178295143,0.265105173852731,-1,-0.202482096197992,0.213424384875255,NA,0.359948511775229,0.124247203735911
2007-09-25,0.248691346701599,-0.625,-0.294660835200848,0.258267642284491,-1,-0.193332049279176,0.0643247432081918,NA,0.361131430895524,-0.0035735392846389
2007-09-26,0.232862115124039,-0.647518267761447,-0.343867013534397,0.240720461574035,-1,-0.222849899252829,0.0109994642802095,NA,0.3665732590707,-0.0100628275363906
2007-09-27,0.215326600065299,-0.647518267761447,-0.711291465418693,0.191357757349089,-1,-0.209619043438826,-0.12445835808433,NA,0.296751197369573,-0.016005514393159
2007-09-28,0.18409215111635,-0.707106781186548,-0.721376515708246,0.25095252693606,-1,-0.173197249964645,-0.0176094338324764,NA,0.274384720183787,-0.000252332041851074
2007-10-01,0.151004296018531,-0.625,-0.746964094226172,0.24741540032976,-0.930260509419063,-0.19326959172227,-0.138176455623104,NA,0.267309741190204,0.012726656544826
2007-10-02,0.124959755387419,-0.683130051063973,-0.781267574978377,0.275600338572879,-0.930260509419063,-0.184239339116846,-0.199659370744536,NA,0.213382109447743,-0.0607793053656883
2007-10-03,0.118142656509593,-0.759721776163602,-0.7832499602629,0.280126330328989,-0.933256525257383,-0.171614655800731,-0.139039209944931,NA,0.219528417888944,-0.0808982254213111
2007-10-04,0.0774069978476556,-0.6875,-0.746179564365206,0.288179296323187,-0.784464540552736,-0.24141588987822,-0.125699482551363,NA,0.23727946353088,-0.0747770377987907
2007-10-05,0.0747656877760012,-0.691023319080643,-0.754953889904032,0.294689987817729,-0.784464540552736,-0.242900017934641,-0.144486292290286,NA,0.199247748747682,-0.128448040763822
2007-10-08,0.0746566748648717,-0.70378857056642,-0.753517492060793,0.334620249014223,-0.80403025220737,-0.171234214671838,-0.194015349245843,NA,0.185783946665853,-0.144235993893711
2007-10-09,0.0710800102717939,-0.289414380708153,-0.747512796151005,0.364098767069026,-0.80403025220737,-0.17272351337244,0.349112041147186,NA,0.183264783316242,-0.128709772980473
2007-10-10,0.076584296531804,-0.289414380708153,-0.717751058389438,0.393834456251563,-0.80403025220737,-0.217140910918254,0.410099259602037,NA,0.185009957949246,-0.15345723359378
2007-10-11,0.0751348786363917,-0.196272536524018,-0.690605299504782,0.376718093929585,-0.80403025220737,-0.220511687429159,0.433544259414899,NA,0.234924972113734,-0.121289971632064
2007-10-12,0.0889465870315925,-0.155249192765703,-0.647484358217165,0.474146424968501,-0.80403025220737,-0.203668944655451,0.534057137235628,NA,0.253464215167644,-0.145872968008504
2007-10-15,0.104181821270401,-0.155249192765703,-0.63375305229912,0.421001375989706,-0.80403025220737,-0.190011569645338,0.548905456815898,NA,0.272008525800936,0.0207483635877966
2007-10-16,0.00818300621361964,-0.155249192765703,-0.542522897822217,0.323629152919772,-0.802955068546966,-0.200092905754381,0.554146082704087,NA,0.353050990947993,0.0416712994800476
2007-10-17,0.00545194408361327,-0.155249192765703,-0.512350131911575,0.214058670390857,-0.80403025220737,-0.204897969139054,0.542252004754518,NA,0.340187929215575,0.0742988416206892
2007-10-18,-0.00772099900086539,-0.155249192765703,-0.439782891394221,0.0776978344149483,-0.802955068546966,-0.170774394963142,0.546549423197799,NA,0.32793951895607,0.0873961460258781
2007-10-19,0.0205290268702828,-0.155249192765703,-0.438661336574268,0.147536849233468,-0.814835345064508,-0.158951984793832,0.545625876771925,NA,0.308116388857114,0.0323203255816168
2007-10-22,0.0205608260736479,-0.155249192765703,-0.425261074641953,0.263880708548291,-0.811107105653813,-0.0510335880511806,0.60509887067995,NA,0.317989367474953,0.0538967469960562
2007-10-23,0.0223663541928077,-0.14658408165716,-0.401150779859441,0.280292175352263,-0.801783725737273,-0.0521866181653539,0.620442349669499,NA,0.341524224597058,0.0463667875982641
2007-10-24,-0.100382055869968,-0.0974601469481813,-0.505395644815967,0.431204230311874,-0.800640769025435,-0.0654890174224604,0.60597805566398,NA,0.347448059122753,0.0421043281045458
2007-10-25,-0.104361104899327,-0.0693375245281537,-0.526795123262033,0.44454943653517,-0.800640769025435,-0.071973167718816,0.523265665039318,NA,0.386308563318365,0.106932156233983
2007-10-26,-0.112121126136822,-0.0468292905790845,-0.518864578140065,0.424334212395753,-0.800640769025435,-0.0157356558385572,0.521621812111287,NA,0.367118031658982,0.0954062065620256
2007-10-29,-0.0899217106070009,-0.0468292905790845,-0.467206161099599,0.442464442103059,-0.800640769025435,0.0242191893151393,0.522211752090465,NA,0.314371600084366,0.0992179888476949
2007-10-30,-0.113321580004213,-0.0468292905790845,-0.430514667021019,0.443160094504836,-0.800640769025435,0.0450971496074869,0.523958360980082,NA,0.277489918972237,0.135665611808396
2007-10-31,-0.104416905160393,-0.0468292905790845,-0.343671207919298,0.501505661030799,-0.812295541610824,0.0707738220616901,0.518492428070489,NA,0.27379348175156,0.135218577224246
2007-11-01,-0.143098577127866,0.0909090909090908,-0.0417352031953965,0.553822222792232,-0.812295541610824,0.0927578709721092,0.498812797147807,NA,0.0943579298412434,0.0918332779170862
2007-11-02,-0.108097212377739,0.0909090909090908,-0.0307132038890052,0.544922857290837,-0.802955068546966,0.11129747498489,0.424813356822981,NA,0.061065727182949,0.0601784628363832
2007-11-05,-0.143808239307524,0.0263157894736842,-0.0270658832009815,0.547199545371151,-0.128036879932896,0.0938743613868667,0.438205637675574,NA,0.130526521664702,0.122073236451132
2007-11-06,-0.19255499012618,0.0474400952851084,-0.0369021830813095,0.570152307558806,-0.123603308118261,0.0829341345938131,0.416907561624972,NA,0.080151329157221,0.0778404196809606
2007-11-07,-0.193226810749541,0.225876975726313,-0.000702607653972291,0.567320363498257,-0.122474487139159,0.0935574360121905,0.429794849517382,NA,0.027190177851148,0.166263300759643
2007-11-08,-0.216964928011425,0.241617716401594,-0.034755010455321,0.58417136984933,-0.0833333333333335,0.131295866164002,0.408847077730834,NA,-0.151649416319542,0.165704754276517
2007-11-09,-0.188777955575368,0.129430022002186,-0.121930132967726,0.715851238969986,-0.0864675402334234,0.112498437532551,0.354096255558943,NA,-0.302607850495173,0.159722441263502
2007-11-12,-0.138060596040524,0.100034041042642,-0.128144200562185,0.713939605260565,-0.0864675402334234,0.186929758850313,0.339080873011322,NA,-0.297709850442174,0.172564481182989
2007-11-13,-0.0809338107004305,0.0914632329802521,-0.118553647755393,0.687021334954808,-0.141104944792665,0.191543659352278,0.339080873011323,NA,-0.229322974709168,0.215450562279102
2007-11-14,-0.0123406530031862,0.0914632329802521,-0.0753325481386212,0.663502818160166,-0.141104944792665,0.136816464034726,0.311930205688776,NA,-0.216200054825873,0.262073844931483
2007-11-15,0.0458738281137255,0.100034041042642,-0.0676619375923584,0.663502818160166,-0.12794157892979,0.167619291496866,0.296474636740336,NA,-0.188097094684547,0.265321251902093
2007-11-16,0.170835562936141,0.0853838757713229,-0.101958798069832,0.664494448627028,0.0462414870514857,0.203362382237202,0.294251748386327,NA,0.0747710781921584,0.293731460012486
2007-11-19,0.21782008816632,0.078387900350426,-0.0549158545564454,0.668294522062335,0.0462414870514857,0.17659969073501,0.295582079876681,NA,0.0102478428622954,0.358419571778351
2007-11-20,0.234077735391469,0.0821457358615717,-0.0831727235595752,0.672553495969442,0.035921060405355,0.175081117827318,0.314868734728042,NA,-0.0137392745884871,0.402936880628556
2007-11-21,0.129802569181717,0.353159926743301,-0.139951728096775,0.672731640762682,0.035921060405355,0.259234782299562,-0.355049898890309,NA,-0.0353164952986723,0.375122158822287
2007-11-22,0.201766315738638,0.353159926743301,-0.210591443339377,0.680611957450915,9.25185853854297e-18,0.262172524000958,-0.381211815130656,NA,-0.01739016440604,0.409682777183982
2007-11-23,0.223769357178405,0.338487496841277,-0.190656229424841,0.615194508092764,9.25185853854297e-18,0.262172524000957,-0.414991283998557,NA,-0.0129864972673636,0.428274598167461
2007-11-26,0.213489999397591,0.320172547622444,-0.184067377383519,0.600410196129334,-8.77708367144175e-18,0.222281088536372,-0.453276286235125,NA,0.00631232299532512,0.464788980180208
2007-11-27,0.18769742395319,0.303340088226853,-0.210610299793472,0.540157056004576,-5.85803464637864e-17,0.192609410644437,-0.440820376579632,NA,0.0678774734847646,0.367016013379119
2007-11-28,0.158596677288896,0.313530465228839,-0.212992058961402,0.543472813351782,1.60246890531964e-17,0.182702723656413,-0.558343091339412,NA,0.0663231461420781,0.377331927618181
2007-11-29,0.0975646632648736,0.328234120277857,-0.215403871823127,0.557624392284255,0.0449466574975495,0.173545008541653,-0.520068396657378,NA,0.0640946552759612,0.290020242818373
2007-11-30,0.159170270545818,0.328234120277857,-0.203787337723478,0.550184179651953,0.0449466574975495,0.145634589133418,-0.510282092437324,NA,0.089862170000372,0.283328970468614
2007-12-03,0.161379102442808,0.328234120277857,-0.223295429435035,0.527503154396776,4.00617226329909e-17,0.176867790045762,-0.526204409475359,NA,0.120703027791573,0.309257806855937
2007-12-04,0.184816864929401,0.328234120277857,-0.230434081277608,0.526493593321673,-0.0284427277883987,0.163719877642096,-0.480442157305059,NA,0.138647994776867,0.235036550179288
2007-12-05,0.0320230268802086,0.331244710748044,-0.191352669833294,0.588863345942298,-0.0284427277883987,0.185435955876602,-0.409853936464973,NA,0.13064635440755,0.232594447643174
2007-12-06,0.0127739998066428,0.331244710748044,-0.182074775443145,0.483898198170173,-0.14599842759327,0.153799577107278,-0.336535888362239,NA,0.148327506010578,0.2121074840567
2007-12-07,0.0194231788096584,0.314891272647407,-0.0275407883522692,0.486549567399885,-0.14599842759327,0.327131782945737,-0.326979672615095,NA,0.134032679053615,0.258678272754749
2007-12-10,-0.0656729716167566,0.294334961148776,0.085493922875337,0.496576443663168,-0.14599842759327,0.327131782945736,-0.320325835248486,NA,0.156721072263147,0.291198201798238
2007-12-11,-0.0535653719107544,0.294334961148776,0.233783329901235,0.486487164418726,-0.151598008942366,0.321312768594473,-0.328241649693564,NA,0.155585190516389,0.291599124805841
2007-12-12,-0.0249008684915245,0.280606766633157,0.227249565245744,0.486487164418726,-0.232699765779077,0.238614883469908,-0.334009017685806,NA,0.139859340932539,0.307682120430585
2007-12-13,-0.0112960161756259,0.280606766633157,0.242234408942458,0.48989793109536,-0.137257833724201,0.223438659071251,-0.340490014025444,NA,0.164284949237265,0.3354811256137
2007-12-14,-0.0492126921990386,0.280606766633157,0.0346629726026521,0.387245974602975,-0.13539038361851,0.192684397256969,-0.31442324441899,NA,0.178868394386153,0.35372082108902
2007-12-17,-0.0524142418360959,0.292785835751311,0.0218338152791999,0.387245974602975,-0.13539038361851,0.192684397256969,-0.291501463217181,NA,0.192688248148417,0.363795491075082
2007-12-18,-0.0166412619081403,0.64910048205199,0.0233740993130883,0.386247288220118,-0.674965563859886,0.192684397256969,-0.247943312296834,NA,0.19790514722761,0.185235451616693
2007-12-19,-0.0176631034753176,0.646818612085251,0.0291617069651427,0.268971333361651,-0.661693159884427,0.177112071174624,-0.106792470132244,NA,0.21375335831329,0.0771019457568538
2007-12-20,-0.00598641428263213,NA,0.0471948843378147,0.266470521355101,-0.680544653671621,0.121813240380088,-0.19412909163328,NA,0.208603421306367,0.110587600138951
2007-12-21,0.041458959254798,NA,0.0355527215693727,0.30190089428102,-0.680544653671621,0.12695652898547,-0.1885438927706,NA,0.167819328744654,0.142184057321508
2007-12-24,0.0562702401674456,-0.314390767292939,0.0455027285200464,0.319085808725053,-0.720193141399958,0.119838720187024,-0.150027399762764,NA,0.245870216446512,0.100831168020545
2007-12-27,0.0489444279686433,-0.317542648054294,0.0234021166561667,0.291913324329518,-0.748031790468533,0.0533507245522184,-0.137753701328457,NA,0.246417843924247,0.0480862792926574
2007-12-28,0.0407273696652596,-0.341328074393145,0.0574425122407185,0.236033794436892,-0.659841607131634,-0.00438497388385861,-0.133154777715449,NA,0.179133883696294,0.0590593322753229
2007-12-31,0.028393688566081,-0.301321176571095,0.000219714158522208,0.278254688430375,-0.682977617713629,0.121892908476871,-0.110952109284089,NA,0.193824800817374,0.0642288902193451
2008-01-02,0.017528328952575,-0.301321176571095,-0.063448522358534,0.278254688430375,-0.682977617713629,0.124718833453113,-0.103982360201735,NA,0.160146498634958,0.0746279603054582
2008-01-03,0.00126735485258408,-0.270089481963806,-0.0373954978357401,0.275464519833595,-0.682977617713629,0.0804738883973787,-0.198188197683556,NA,-0.16747539156524,0.0425652434940483
